Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
316925,As1O14V3Zr2,d2c11d5add,Zr2V3AsO14,"['O', 'V', 'As', 'Zr']",20,385.8021,2.7296,m,Pm,6,monoclinic,-172.1602,-2.6941,-0.0214,3D,2.6357,False,0.0,,-0.0214,-0.0063
318674,Al6Hg2O4Zr12,d3ee3aa68e,Zr6Al3HgO2,"['O', 'Al', 'Zr', 'Hg']",24,412.1058,6.9376,2,P2_1,4,monoclinic,-175.7181,-1.2614,-0.011,3D,0.0038,True,0.0,,-0.011,-0.0104
322129,Ca4Ga3O28Ta4V1Zr4,d6354651fe,Ca4Zr4Ta4VGa3O28,"['O', 'Ca', 'V', 'Ga', 'Zr', 'Ta']",44,540.9495,6.0076,2,C2,5,monoclinic,-392.9061,-3.3307,-0.0089,intercalated ion,,False,0.0,,-0.0089,-0.0073
323062,Cd1Hf3O24P6Zr1,d6daa7ba83,Hf3ZrCd(PO4)6,"['O', 'P', 'Zr', 'Cd', 'Hf']",35,514.5167,4.2244,3,R3,146,trigonal,-301.6733,-3.1743,-0.0155,3D,3.7976,True,0.0,,-0.0155,-0.0122
324707,Bi1O12Tb5Zr1,d7fbd06515,Tb5ZrBiO12,"['O', 'Zr', 'Tb', 'Bi']",19,268.7933,7.9497,1,P1,1,triclinic,-161.9248,-3.5231,-0.0691,3D,1.8048,False,0.0,,-0.0691,-0.0281
326263,Hf1O20Se4Zr3,d9016b860f,HfZr3(SeO5)4,"['O', 'Se', 'Zr', 'Hf']",28,495.3058,3.6475,1,P1,1,triclinic,-211.6137,-2.2525,-0.0843,3D,3.1028,True,0.0,,-0.0843,-0.0311
326473,Ir4O4Pd4Zr16,d9258df570,Zr4IrPdO,"['O', 'Zr', 'Pd', 'Ir']",28,496.4762,9.0912,3m,R3m,160,trigonal,-250.3503,-1.3472,-0.0271,3D,0.0037,True,-0.0,,-0.0271,-0.0129
327414,Hf7O6Re4Ta4Zr11,d9c0e62ca2,Hf7Zr11Ta4(Re2O3)2,"['O', 'Zr', 'Hf', 'Ta', 'Re']",32,556.2443,11.3963,1,P1,1,triclinic,-331.8971,-1.2898,-0.0398,3D,0.0026,True,0.0,,-0.0398,-0.0216
327814,Br8Hf1O24Zr1,da056f1587,HfZr(BrO3)8,"['O', 'Br', 'Zr', 'Hf']",34,546.6978,3.9271,4,P4,75,tetragonal,-180.2038,-0.878,-0.0695,2D,3.3735,True,0.0,,-0.0695,-0.0657
329307,O2Sn6Tb4Y2Zr4,dafd6f9e3b,Tb2YZr2Sn3O,"['O', 'Y', 'Zr', 'Sn', 'Tb']",18,404.8451,7.8861,mm2,Ama2,40,orthorhombic,-123.3047,-1.3161,-0.0292,3D,0.0044,False,0.0,,-0.0292,-0.0292
