Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
159472,B4Ca1Cd3Ga4O16,6a114a185b,CaCd3Ga4(BO4)4,"['B', 'O', 'Ca', 'Ga', 'Cd']",28,382.0512,4.1527,1,P1,1,triclinic,-190.6556,-2.4244,-0.0045,intercalated ion,2.598,True,0.0,,-0.0045,-0.0045
163433,B20Be8Gd3O44Y1,6cbe64da36,Gd3YBe8(B5O11)4,"['Be', 'B', 'O', 'Y', 'Gd']",76,766.9654,3.3622,1,P1,1,triclinic,-664.7785,-3.0904,-0.0209,intercalated ion,,True,-0.0,,-0.0209,-0.0023
174177,B4Ca4Lu1O16Tm3,73f2694215,Ca4Tm3Lu(BO4)4,"['B', 'O', 'Ca', 'Tm', 'Lu']",28,356.5499,5.3154,m,Pm,6,monoclinic,-231.7692,-3.5683,-0.0186,intercalated ion,4.3886,True,0.0,,-0.0186,-0.0145
174498,B12O36Rb12Tb8,74287828ce,Rb3Tb2(BO3)3,"['B', 'O', 'Rb', 'Tb']",68,1056.8815,4.7178,mm2,Pna2_1,33,orthorhombic,-513.1046,-3.0292,-0.006,intercalated ion,,True,0.0,,-0.006,-0.006
175460,B20Be8O44Pu4,74cbab9814,PuBe2B5O11,"['Be', 'B', 'O', 'Pu']",76,758.6528,4.3082,mm2,Pna2_1,33,orthorhombic,-666.2805,-2.9999,-0.0457,intercalated ion,,True,0.0,,-0.0457,-0.0377
177277,B18Na2O30Pb2,76033b6742,NaB9PbO15,"['B', 'O', 'Na', 'Pb']",52,603.0185,3.1254,3m,R3c,161,trigonal,-421.404,-2.7434,-0.0111,intercalated ion,,True,-0.0,,-0.0111,-0.0111
178221,B4Ca4Gd1O16Tb3,76a109a294,Ca4Tb3Gd(BO4)4,"['B', 'O', 'Ca', 'Gd', 'Tb']",28,373.7464,4.8587,m,Pm,6,monoclinic,-240.5332,-3.5231,-0.0177,intercalated ion,3.716,False,0.0,,-0.0177,-0.0057
179883,B4O24Rb4Si8,77c2771c4e,RbSi2BO6,"['B', 'O', 'Si', 'Rb']",40,509.5457,3.2386,222,P2_12_12_1,19,orthorhombic,-314.3365,-3.0386,-0.0165,intercalated ion,,True,0.0,,-0.0165,-0.0108
183217,B20Be8O44Sc1Y3,79f52c46b8,Y3ScBe8(B5O11)4,"['Be', 'B', 'O', 'Sc', 'Y']",76,752.1799,2.8787,1,P1,1,triclinic,-640.9263,-3.0787,-0.0005,intercalated ion,,True,0.0,,-0.0005,-0.0005
183851,Al4B4O16Pb2Sn2,7a6202bad9,Al2SnB2PbO8,"['B', 'O', 'Al', 'Sn', 'Pb']",28,333.0343,5.2802,mm2,Pmn2_1,31,orthorhombic,-212.8759,-2.7344,-0.0094,3D,2.9284,True,0.0,,-0.0094,-0.0094
